day,workout_title,duration_seconds,exercise,muscle_group,weight_kg,reps,volume,set_type
2026-01-05,Coach Upper A,0,Reverse Fly Single Arm (Cable),shoulders,6.0,15,90.0,normal
2026-01-05,Coach Upper A,0,Triceps Extension (Machine),triceps,50.0,12,600.0,normal
2026-01-06,Coach lower A,0,Hack Squat (Machine),quadriceps,70.0,10,700.0,normal
2026-01-06,Coach lower A,0,Hack Squat (Machine),quadriceps,70.0,10,700.0,normal
2026-01-06,Coach lower A,0,Hack Squat (Machine),quadriceps,70.0,10,700.0,normal
2026-01-06,Coach lower A,0,Dumbbell Step Up,quadriceps,28.0,20,560.0,normal
2026-01-06,Coach lower A,0,Leg Press (Machine),quadriceps,200.0,8,1600.0,normal
2026-01-06,Coach lower A,0,Dumbbell Step Up,quadriceps,28.0,20,560.0,normal
2026-01-06,Coach lower A,0,Leg Press (Machine),quadriceps,160.0,12,1920.0,normal
2026-01-06,Coach lower A,0,Leg Press (Machine),quadriceps,80.0,12,960.0,warmup
2026-01-06,Coach lower A,0,Hack Squat (Machine),quadriceps,70.0,10,700.0,normal
2026-01-06,Coach lower A,0,Dumbbell Step Up,quadriceps,28.0,20,560.0,normal
2026-01-06,Coach lower A,0,Hip Thrust (Machine),glutes,70.0,12,840.0,normal
2026-01-06,Coach lower A,0,Leg Press (Machine),quadriceps,200.0,8,1600.0,normal
2026-01-06,Coach lower A,0,Hip Thrust (Machine),glutes,80.0,12,960.0,normal
2026-01-06,Coach lower A,0,Crunch (Machine),abdominals,55.0,5,275.0,normal
2026-01-06,Coach lower A,0,Crunch (Machine),abdominals,55.0,12,660.0,normal
2026-01-06,Coach lower A,0,Hip Thrust (Machine),glutes,80.0,12,960.0,normal
2026-01-06,Coach lower A,0,Crunch (Machine),abdominals,50.0,12,600.0,normal
2026-01-06,Coach lower A,0,Leg Extension (Machine),quadriceps,67.5,10,675.0,normal
2026-01-06,Coach lower A,0,Crunch (Machine),abdominals,42.5,15,637.5,normal
2026-01-06,Coach lower A,0,Leg Extension (Machine),quadriceps,65.0,12,780.0,normal
2026-01-06,Coach lower A,0,Hip Adduction (Machine),adductors,55.0,10,550.0,normal
2026-01-06,Coach lower A,0,Hip Adduction (Machine),adductors,60.0,10,600.0,normal
2026-01-06,Coach lower A,0,Hip Adduction (Machine),adductors,65.0,11,715.0,normal
2026-01-06,Coach lower A,0,Leg Extension (Machine),quadriceps,67.5,12,810.0,normal
2026-01-08,Coach Upper B,0,Shoulder Press (Machine Plates),shoulders,75.0,10,750.0,normal
2026-01-08,Coach Upper B,0,Iso-Lateral Row (Machine),upper_back,80.0,12,960.0,normal
2026-01-08,Coach Upper B,0,Iso-Lateral Row (Machine),upper_back,80.0,12,960.0,normal
2026-01-08,Coach Upper B,0,Iso-Lateral Row (Machine),upper_back,80.0,12,960.0,normal
2026-01-08,Coach Upper B,0,Iso-Lateral Row (Machine),upper_back,75.0,12,900.0,normal
2026-01-08,Coach Upper B,0,Chest Supported Reverse Fly (Dumbbell),shoulders,7.0,15,105.0,normal
2026-01-08,Coach Upper B,0,Chest Supported Reverse Fly (Dumbbell),shoulders,7.0,15,105.0,normal
2026-01-08,Coach Upper B,0,Pull Up (Assisted),lats,14.0,10,140.0,normal
2026-01-08,Coach Upper B,0,Pull Up (Assisted),lats,14.0,10,140.0,normal
2026-01-08,Coach Upper B,0,Pull Up,lats,0.0,6,0.0,normal
2026-01-08,Coach Upper B,0,Shoulder Press (Machine Plates),shoulders,80.0,10,800.0,normal
2026-01-08,Coach Upper B,0,Pull Up,lats,0.0,6,0.0,normal
2026-01-08,Coach Upper B,0,Chest Supported Reverse Fly (Dumbbell),shoulders,7.0,15,105.0,normal
2026-01-08,Coach Upper B,0,Shoulder Press (Machine Plates),shoulders,80.0,8,640.0,normal
2026-01-08,Coach Upper B,0,Plank,abdominals,0.0,0,0.0,normal
2026-01-08,Coach Upper B,0,Single Arm Lateral Raise (Cable),shoulders,6.0,12,72.0,normal
2026-01-08,Coach Upper B,0,Single Arm Lateral Raise (Cable),shoulders,6.0,12,72.0,normal
2026-01-08,Coach Upper B,0,Plank,abdominals,0.0,0,0.0,normal
2026-01-08,Coach Upper B,0,Bicep Curl (Machine),biceps,22.5,12,270.0,normal
2026-01-08,Coach Upper B,0,Bicep Curl (Machine),biceps,22.5,12,270.0,normal
2026-01-08,Coach Upper B,0,Triceps Rope Pushdown,triceps,17.5,15,262.5,normal
2026-01-08,Coach Upper B,0,Triceps Rope Pushdown,triceps,17.5,15,262.5,normal
2026-01-08,Coach Upper B,0,Bicep Curl (Machine),biceps,25.0,12,300.0,normal
2026-01-08,Coach Upper B,0,Triceps Dip (Weighted),triceps,0.0,6,0.0,normal
2026-01-08,Coach Upper B,0,Triceps Dip (Weighted),triceps,10.0,3,30.0,normal
2026-01-08,Coach Upper B,0,Triceps Dip (Weighted),triceps,10.0,6,60.0,normal
2026-01-08,Coach Upper B,0,Triceps Dip (Weighted),triceps,15.0,6,90.0,normal
2026-01-08,Coach Upper B,0,Single Arm Lateral Raise (Cable),shoulders,6.0,12,72.0,normal
2026-01-08,Coach Upper B,0,Triceps Rope Pushdown,triceps,15.0,15,225.0,normal
2026-01-09,Coach Lower B,0,Back Extension (Weighted Hyperextension),lower_back,10.0,15,150.0,normal
2026-01-09,Coach Lower B,0,Romanian Deadlift (Barbell),hamstrings,50.0,15,750.0,normal
2026-01-09,Coach Lower B,0,Romanian Deadlift (Barbell),hamstrings,50.0,15,750.0,normal
2026-01-09,Coach Lower B,0,Romanian Deadlift (Barbell),hamstrings,70.0,15,1050.0,normal
2026-01-09,Coach Lower B,0,Romanian Deadlift (Barbell),hamstrings,70.0,15,1050.0,normal
2026-01-09,Coach Lower B,0,Rear Kick (Machine),glutes,60.0,12,720.0,normal
2026-01-09,Coach Lower B,0,Rear Kick (Machine),glutes,80.0,12,960.0,normal
2026-01-09,Coach Lower B,0,Rear Kick (Machine),glutes,100.0,12,1200.0,normal
2026-01-09,Coach Lower B,0,Rear Kick (Machine),glutes,100.0,8,800.0,normal
2026-01-09,Coach Lower B,0,Back Extension (Weighted Hyperextension),lower_back,16.0,15,240.0,normal
2026-01-09,Coach Lower B,0,Romanian Deadlift (Barbell),hamstrings,20.0,12,240.0,warmup
2026-01-09,Coach Lower B,0,Lying Leg Curl (Machine),hamstrings,25.0,12,300.0,normal
2026-01-09,Coach Lower B,0,Back Extension (Weighted Hyperextension),lower_back,20.0,15,300.0,normal
2026-01-09,Coach Lower B,0,Lying Leg Raise,abdominals,0.0,15,0.0,normal
2026-01-09,Coach Lower B,0,Lying Leg Raise,abdominals,0.0,15,0.0,normal
2026-01-09,Coach Lower B,0,Lying Leg Raise,abdominals,0.0,15,0.0,normal
2026-01-09,Coach Lower B,0,Standing Calf Raise (Smith),calves,80.0,15,1200.0,normal
2026-01-09,Coach Lower B,0,Lying Leg Curl (Machine),hamstrings,25.0,12,300.0,normal
2026-01-09,Coach Lower B,0,Standing Calf Raise (Smith),calves,80.0,20,1600.0,normal
2026-01-09,Coach Lower B,0,Lying Leg Curl (Machine),hamstrings,25.0,10,250.0,normal
2026-01-09,Coach Lower B,0,Standing Calf Raise (Smith),calves,80.0,15,1200.0,normal
2026-01-09,Coach Lower B,0,Lying Leg Curl (Machine),hamstrings,25.0,12,300.0,normal
2026-01-19,Coach Upper A,0,Incline Bench Press (Dumbbell),chest,24.0,10,240.0,warmup
2026-01-19,Coach Upper A,0,Incline Bench Press (Dumbbell),chest,56.0,10,560.0,normal
2026-01-19,Coach Upper A,0,Incline Bench Press (Dumbbell),chest,56.0,8,448.0,normal
2026-01-19,Coach Upper A,0,Incline Chest Fly (Dumbbell),chest,44.0,8,352.0,normal
2026-01-19,Coach Upper A,0,Incline Chest Fly (Dumbbell),chest,40.0,8,320.0,normal
2026-01-19,Coach Upper A,0,Incline Chest Fly (Dumbbell),chest,40.0,8,320.0,normal
2026-01-19,Coach Upper A,0,Lat Pulldown (Cable),lats,40.0,8,320.0,warmup
2026-01-19,Coach Upper A,0,Lat Pulldown (Cable),lats,75.0,8,600.0,normal
2026-01-19,Coach Upper A,0,Lat Pulldown (Cable),lats,75.0,8,600.0,normal
2026-01-19,Coach Upper A,0,Iso-Lateral Row (Machine),upper_back,80.0,12,960.0,normal
2026-01-19,Coach Upper A,0,Iso-Lateral Row (Machine),upper_back,80.0,12,960.0,normal
2026-01-19,Coach Upper A,0,Lat Pulldown (Cable),lats,65.0,8,520.0,normal
2026-01-19,Coach Upper A,0,Reverse Fly Single Arm (Cable),shoulders,6.0,15,90.0,normal
2026-01-19,Coach Upper A,0,Iso-Lateral Row (Machine),upper_back,80.0,12,960.0,normal
2026-01-19,Coach Upper A,0,Crunch (Weighted),abdominals,12.0,20,240.0,normal
2026-01-19,Coach Upper A,0,Crunch (Weighted),abdominals,12.0,20,240.0,normal
2026-01-19,Coach Upper A,0,Bicep Curl (Machine),biceps,25.0,12,300.0,normal
2026-01-19,Coach Upper A,0,Bicep Curl (Machine),biceps,25.0,12,300.0,normal
2026-01-19,Coach Upper A,0,Crunch (Weighted),abdominals,12.0,20,240.0,normal
2026-01-19,Coach Upper A,0,Triceps Extension (Machine),triceps,55.0,12,660.0,normal
2026-01-19,Coach Upper A,0,Triceps Extension (Machine),triceps,55.0,12,660.0,normal
2026-01-19,Coach Upper A,0,Triceps Extension (Machine),triceps,50.0,12,600.0,normal
2026-01-19,Coach Upper A,0,Reverse Fly Single Arm (Cable),shoulders,6.0,15,90.0,normal
2026-01-19,Coach Upper A,0,Bicep Curl (Machine),biceps,25.0,12,300.0,normal
2026-01-19,Coach Upper A,0,Reverse Fly Single Arm (Cable),shoulders,6.0,15,90.0,normal
2026-01-20,Coach lower A,0,Hip Thrust (Machine),glutes,70.0,12,840.0,normal
2026-01-20,Coach lower A,0,Leg Press (Machine),quadriceps,80.0,12,960.0,warmup
2026-01-20,Coach lower A,0,Leg Press (Machine),quadriceps,180.0,12,2160.0,normal
2026-01-20,Coach lower A,0,Leg Press (Machine),quadriceps,200.0,10,2000.0,normal
2026-01-20,Coach lower A,0,Leg Press (Machine),quadriceps,210.0,8,1680.0,normal
2026-01-20,Coach lower A,0,Dumbbell Step Up,quadriceps,28.0,20,560.0,normal
2026-01-20,Coach lower A,0,Dumbbell Step Up,quadriceps,28.0,20,560.0,normal
2026-01-20,Coach lower A,0,Dumbbell Step Up,quadriceps,28.0,20,560.0,normal
2026-01-20,Coach lower A,0,Hip Thrust (Machine),glutes,80.0,12,960.0,normal
2026-01-20,Coach lower A,0,Hip Adduction (Machine),adductors,60.0,15,900.0,normal
2026-01-20,Coach lower A,0,Crunch (Machine),abdominals,50.0,15,750.0,normal
2026-01-20,Coach lower A,0,Crunch (Machine),abdominals,50.0,15,750.0,normal
2026-01-20,Coach lower A,0,Crunch (Machine),abdominals,50.0,15,750.0,normal
2026-01-20,Coach lower A,0,Leg Extension (Machine),quadriceps,67.5,10,675.0,normal
2026-01-20,Coach lower A,0,Hip Thrust (Machine),glutes,90.0,12,1080.0,normal
2026-01-20,Coach lower A,0,Leg Extension (Machine),quadriceps,65.0,12,780.0,normal
2026-01-20,Coach lower A,0,Hip Adduction (Machine),adductors,55.0,15,825.0,normal
2026-01-20,Coach lower A,0,Hip Adduction (Machine),adductors,60.0,12,720.0,normal
2026-01-20,Coach lower A,0,Leg Extension (Machine),quadriceps,67.5,12,810.0,normal
2026-01-26,Coach Upper A,0,Lat Pulldown (Cable),lats,65.0,8,520.0,normal
2026-01-26,Coach Upper A,0,Incline Bench Press (Dumbbell),chest,24.0,10,240.0,warmup
2026-01-26,Coach Upper A,0,Incline Bench Press (Dumbbell),chest,56.0,10,560.0,normal
2026-01-26,Coach Upper A,0,Incline Bench Press (Dumbbell),chest,56.0,10,560.0,normal
2026-01-26,Coach Upper A,0,Incline Chest Fly (Dumbbell),chest,44.0,8,352.0,normal
2026-01-26,Coach Upper A,0,Incline Chest Fly (Dumbbell),chest,44.0,8,352.0,normal
2026-01-26,Coach Upper A,0,Incline Chest Fly (Dumbbell),chest,40.0,8,320.0,normal
2026-01-26,Coach Upper A,0,Lat Pulldown (Cable),lats,40.0,8,320.0,warmup
2026-01-26,Coach Upper A,0,Lat Pulldown (Cable),lats,65.0,8,520.0,normal
2026-01-26,Coach Upper A,0,Lat Pulldown (Cable),lats,65.0,8,520.0,normal
2026-01-26,Coach Upper A,0,Iso-Lateral Row (Machine),upper_back,80.0,12,960.0,normal
2026-01-26,Coach Upper A,0,Crunch (Weighted),abdominals,12.0,20,240.0,normal
2026-01-26,Coach Upper A,0,Iso-Lateral Row (Machine),upper_back,80.0,12,960.0,normal
2026-01-26,Coach Upper A,0,Reverse Fly Single Arm (Cable),shoulders,6.0,15,90.0,normal
2026-01-26,Coach Upper A,0,Reverse Fly Single Arm (Cable),shoulders,6.0,15,90.0,normal
2026-01-26,Coach Upper A,0,Reverse Fly Single Arm (Cable),shoulders,6.0,15,90.0,normal
2026-01-26,Coach Upper A,0,Triceps Extension (Machine),triceps,55.0,12,660.0,normal
2026-01-26,Coach Upper A,0,Triceps Extension (Machine),triceps,60.0,12,720.0,normal
2026-01-26,Coach Upper A,0,Triceps Extension (Machine),triceps,60.0,12,720.0,normal
2026-01-26,Coach Upper A,0,Iso-Lateral Row (Machine),upper_back,80.0,12,960.0,normal
2026-01-26,Coach Upper A,0,Crunch (Weighted),abdominals,12.0,20,240.0,normal
2026-01-30,Coach Lower B,0,Romanian Deadlift (Barbell),hamstrings,80.0,12,960.0,normal
2026-01-30,Coach Lower B,0,Romanian Deadlift (Barbell),hamstrings,70.0,15,1050.0,normal
2026-01-30,Coach Lower B,0,Leg Press (Machine),quadriceps,80.0,12,960.0,normal
2026-01-30,Coach Lower B,0,Romanian Deadlift (Barbell),hamstrings,50.0,15,750.0,normal
2026-01-30,Coach Lower B,0,Romanian Deadlift (Barbell),hamstrings,20.0,12,240.0,warmup
2026-01-30,Coach Lower B,0,Romanian Deadlift (Barbell),hamstrings,60.0,15,900.0,normal
2026-01-30,Coach Lower B,0,Leg Press (Machine),quadriceps,200.0,8,1600.0,normal
2026-01-30,Coach Lower B,0,Leg Press (Machine),quadriceps,200.0,8,1600.0,normal
2026-01-30,Coach Lower B,0,Back Extension (Weighted Hyperextension),lower_back,16.0,12,192.0,normal
2026-01-30,Coach Lower B,0,Back Extension (Weighted Hyperextension),lower_back,18.0,12,216.0,normal
2026-01-30,Coach Lower B,0,Back Extension (Weighted Hyperextension),lower_back,20.0,12,240.0,normal
2026-01-30,Coach Lower B,0,Lying Leg Curl (Machine),hamstrings,25.0,12,300.0,normal
2026-01-30,Coach Lower B,0,Lying Leg Curl (Machine),hamstrings,30.0,12,360.0,normal
2026-01-30,Coach Lower B,0,Lying Leg Curl (Machine),hamstrings,32.5,12,390.0,normal
2026-01-30,Coach Lower B,0,Lying Leg Raise,abdominals,0.0,15,0.0,normal
2026-01-30,Coach Lower B,0,Lying Leg Raise,abdominals,0.0,15,0.0,normal
2026-01-30,Coach Lower B,0,Lying Leg Raise,abdominals,0.0,15,0.0,normal
2026-02-02,Coach Upper A,0,Pull Up (Assisted),lats,5.0,8,40.0,normal
2026-02-02,Coach Upper A,0,Pull Up,lats,0.0,6,0.0,normal
2026-02-02,Coach Upper A,0,Pull Up,lats,0.0,6,0.0,normal
2026-02-02,Coach Upper A,0,Butterfly (Pec Deck),chest,62.5,8,500.0,normal
2026-02-02,Coach Upper A,0,Iso-Lateral Row (Machine),upper_back,80.0,12,960.0,normal
2026-02-02,Coach Upper A,0,Butterfly (Pec Deck),chest,60.0,10,600.0,normal
2026-02-02,Coach Upper A,0,Incline Bench Press (Dumbbell),chest,52.0,10,520.0,normal
2026-02-02,Coach Upper A,0,Pull Up (Assisted),lats,5.0,8,40.0,normal
2026-02-02,Coach Upper A,0,Incline Bench Press (Dumbbell),chest,52.0,10,520.0,normal
2026-02-02,Coach Upper A,0,Incline Bench Press (Dumbbell),chest,24.0,12,288.0,warmup
2026-02-02,Coach Upper A,0,Butterfly (Pec Deck),chest,65.0,8,520.0,normal
2026-02-02,Coach Upper A,0,Incline Bench Press (Dumbbell),chest,52.0,10,520.0,normal
2026-02-02,Coach Upper A,0,Reverse Fly Single Arm (Cable),shoulders,6.0,15,90.0,normal
2026-02-02,Coach Upper A,0,Iso-Lateral Row (Machine),upper_back,85.0,10,850.0,normal
2026-02-02,Coach Upper A,0,Reverse Fly Single Arm (Cable),shoulders,6.0,15,90.0,normal
2026-02-02,Coach Upper A,0,Reverse Fly Single Arm (Cable),shoulders,6.0,15,90.0,normal
2026-02-02,Coach Upper A,0,Triceps Extension (Machine),triceps,60.0,12,720.0,normal
2026-02-02,Coach Upper A,0,Triceps Extension (Machine),triceps,60.0,12,720.0,normal
2026-02-02,Coach Upper A,0,Triceps Extension (Machine),triceps,60.0,12,720.0,normal
2026-02-02,Coach Upper A,0,Hanging Leg Raise,abdominals,0.0,10,0.0,normal
2026-02-02,Coach Upper A,0,Hanging Leg Raise,abdominals,0.0,10,0.0,normal
2026-02-02,Coach Upper A,0,Crunch (Machine),abdominals,40.0,15,600.0,normal
2026-02-02,Coach Upper A,0,Crunch (Machine),abdominals,40.0,15,600.0,normal
2026-02-02,Coach Upper A,0,Iso-Lateral Row (Machine),upper_back,80.0,12,960.0,normal
2026-02-03,Coach lower A,0,Dumbbell Step Up,quadriceps,32.0,20,640.0,normal
2026-02-03,Coach lower A,0,Dumbbell Step Up,quadriceps,32.0,20,640.0,normal
2026-02-03,Coach lower A,0,Dumbbell Step Up,quadriceps,28.0,20,560.0,normal
2026-02-03,Coach lower A,0,Hack Squat (Machine),quadriceps,50.0,8,400.0,warmup
2026-02-03,Coach lower A,0,Leg Press (Machine),quadriceps,180.0,10,1800.0,normal
2026-02-03,Coach lower A,0,Leg Press (Machine),quadriceps,80.0,12,960.0,warmup
2026-02-03,Coach lower A,0,Leg Press (Machine),quadriceps,200.0,8,1600.0,normal
2026-02-03,Coach lower A,0,Hack Squat (Machine),quadriceps,70.0,10,700.0,normal
2026-02-03,Coach lower A,0,Leg Press (Machine),quadriceps,200.0,8,1600.0,normal
2026-02-03,Coach lower A,0,Hack Squat (Machine),quadriceps,70.0,10,700.0,normal
2026-02-03,Coach lower A,0,Plank,abdominals,0.0,0,0.0,normal
2026-02-03,Coach lower A,0,Plank,abdominals,0.0,0,0.0,normal
2026-02-03,Coach lower A,0,Leg Extension (Machine),quadriceps,65.0,12,780.0,normal
2026-02-03,Coach lower A,0,Leg Extension (Machine),quadriceps,65.0,12,780.0,normal
2026-02-03,Coach lower A,0,Hack Squat (Machine),quadriceps,70.0,10,700.0,normal
2026-02-03,Coach lower A,0,Hip Adduction (Machine),adductors,65.0,12,780.0,normal
2026-02-03,Coach lower A,0,Hip Adduction (Machine),adductors,65.0,12,780.0,normal
2026-02-03,Coach lower A,0,Hip Adduction (Machine),adductors,60.0,15,900.0,normal
2026-02-03,Coach lower A,0,Leg Extension (Machine),quadriceps,65.0,12,780.0,normal
2026-02-05,Coach Upper B,0,Iso-Lateral Row (Machine),upper_back,80.0,12,960.0,normal
2026-02-05,Coach Upper B,0,Pull Up,lats,0.0,8,0.0,normal
2026-02-05,Coach Upper B,0,Pull Up,lats,0.0,6,0.0,normal
2026-02-05,Coach Upper B,0,Pull Up (Assisted),lats,8.0,8,64.0,normal
2026-02-05,Coach Upper B,0,Pull Up (Assisted),lats,8.0,8,64.0,normal
2026-02-05,Coach Upper B,0,Chest Supported Reverse Fly (Dumbbell),shoulders,7.0,15,105.0,normal
2026-02-05,Coach Upper B,0,Chest Supported Reverse Fly (Dumbbell),shoulders,7.0,15,105.0,normal
2026-02-05,Coach Upper B,0,Chest Supported Reverse Fly (Dumbbell),shoulders,7.0,15,105.0,normal
2026-02-05,Coach Upper B,0,Iso-Lateral Row (Machine),upper_back,80.0,12,960.0,normal
2026-02-05,Coach Upper B,0,Iso-Lateral Row (Machine),upper_back,80.0,12,960.0,normal
2026-02-05,Coach Upper B,0,Shoulder Press (Machine Plates),shoulders,80.0,8,640.0,normal
2026-02-05,Coach Upper B,0,Shoulder Press (Machine Plates),shoulders,80.0,8,640.0,normal
2026-02-05,Coach Upper B,0,Single Arm Lateral Raise (Cable),shoulders,6.0,12,72.0,normal
2026-02-05,Coach Upper B,0,Single Arm Lateral Raise (Cable),shoulders,6.0,12,72.0,normal
2026-02-05,Coach Upper B,0,Single Arm Lateral Raise (Cable),shoulders,6.0,12,72.0,normal
2026-02-05,Coach Upper B,0,Triceps Dip (Weighted),triceps,15.0,6,90.0,normal
2026-02-05,Coach Upper B,0,Triceps Dip (Weighted),triceps,10.0,6,60.0,normal
2026-02-05,Coach Upper B,0,Triceps Dip (Weighted),triceps,10.0,6,60.0,normal
2026-02-05,Coach Upper B,0,Triceps Dip (Weighted),triceps,0.0,6,0.0,normal
2026-02-05,Coach Upper B,0,Triceps Rope Pushdown,triceps,20.0,12,240.0,normal
2026-02-05,Coach Upper B,0,Triceps Rope Pushdown,triceps,20.0,12,240.0,normal
2026-02-05,Coach Upper B,0,Shoulder Press (Machine Plates),shoulders,80.0,8,640.0,normal
2026-02-05,Coach Upper B,0,Triceps Rope Pushdown,triceps,20.0,12,240.0,normal
2026-02-10,Evening workout 🏋️,0,Butterfly (Pec Deck),chest,62.5,6,375.0,normal
2026-02-10,Evening workout 🏋️,0,Butterfly (Pec Deck),chest,62.5,12,750.0,normal
2026-02-10,Evening workout 🏋️,0,Iso-Lateral Row (Machine),upper_back,90.0,10,900.0,normal
2026-02-10,Evening workout 🏋️,0,Iso-Lateral Row (Machine),upper_back,90.0,10,900.0,normal
2026-02-10,Evening workout 🏋️,0,Iso-Lateral Chest Press (Machine),chest,40.0,10,400.0,warmup
2026-02-10,Evening workout 🏋️,0,Iso-Lateral Row (Machine),upper_back,40.0,12,480.0,warmup
2026-02-10,Evening workout 🏋️,0,Iso-Lateral Chest Press (Machine),chest,75.0,4,300.0,normal
2026-02-10,Evening workout 🏋️,0,Iso-Lateral Chest Press (Machine),chest,75.0,8,600.0,normal
2026-02-10,Evening workout 🏋️,0,Iso-Lateral Chest Press (Machine),chest,70.0,8,560.0,normal
2026-02-10,Evening workout 🏋️,0,Iso-Lateral Row (Machine),upper_back,80.0,12,960.0,normal
2026-02-10,Evening workout 🏋️,0,Lat Pulldown (Cable),lats,40.0,10,400.0,warmup
2026-02-10,Evening workout 🏋️,0,Butterfly (Pec Deck),chest,62.5,10,625.0,normal
2026-02-10,Evening workout 🏋️,0,Lat Pulldown (Cable),lats,70.0,8,560.0,normal
2026-02-10,Evening workout 🏋️,0,Lat Pulldown (Cable),lats,70.0,8,560.0,normal
2026-02-10,Evening workout 🏋️,0,Crunch (Machine),abdominals,45.0,8,360.0,normal
2026-02-10,Evening workout 🏋️,0,Crunch (Machine),abdominals,55.0,8,440.0,normal
2026-02-10,Evening workout 🏋️,0,Seated Leg Curl (Machine),hamstrings,57.5,12,690.0,normal
2026-02-10,Evening workout 🏋️,0,Seated Leg Curl (Machine),hamstrings,57.5,12,690.0,normal
2026-02-10,Evening workout 🏋️,0,Crunch (Machine),abdominals,55.0,15,825.0,normal
2026-02-10,Evening workout 🏋️,0,Seated Leg Curl (Machine),hamstrings,25.0,10,250.0,warmup
2026-02-10,Evening workout 🏋️,0,Leg Extension (Machine),quadriceps,70.0,12,840.0,normal
2026-02-10,Evening workout 🏋️,0,Leg Extension (Machine),quadriceps,70.0,12,840.0,normal
2026-02-10,Evening workout 🏋️,0,Leg Extension (Machine),quadriceps,67.5,12,810.0,normal
2026-02-10,Evening workout 🏋️,0,Lat Pulldown (Cable),lats,70.0,8,560.0,normal
2026-02-10,Evening workout 🏋️,0,Seated Leg Curl (Machine),hamstrings,55.0,12,660.0,normal
2026-02-13,Morning workout ☀️,0,Pull Up,lats,0.0,6,0.0,normal
2026-02-13,Morning workout ☀️,0,Triceps Dip (Weighted),triceps,15.0,6,90.0,normal
2026-02-13,Morning workout ☀️,0,Triceps Dip (Weighted),triceps,10.0,6,60.0,normal
2026-02-13,Morning workout ☀️,0,Triceps Dip (Weighted),triceps,0.0,6,0.0,normal
2026-02-13,Morning workout ☀️,0,Pull Up,lats,0.0,6,0.0,normal
2026-02-13,Morning workout ☀️,0,Pull Up,lats,0.0,6,0.0,normal
2026-02-13,Morning workout ☀️,0,Triceps Dip (Weighted),triceps,10.0,6,60.0,normal
2026-02-13,Morning workout ☀️,0,Shoulder Press (Machine Plates),shoulders,40.0,8,320.0,warmup
2026-02-13,Morning workout ☀️,0,Shoulder Press (Machine Plates),shoulders,70.0,8,560.0,normal
